source,target,source_observation_id,magnitude_type,observed_at_utc,date_utc,julian_date,magnitude,magnitude_error,band,observer_code,fetched_at_utc
AAVSO,Betelgeuse,1291809668,,2022-01-28T16:10:44Z,2022-01-28,2459608.17413,0.8,,Vis.,TBEC,2026-08-25T04:01:25Z
AAVSO,alpha ori,1291943472,,2022-01-28T17:20:58Z,2022-01-28,2459608.2229,1.0,,Vis.,DNO,2026-08-25T04:01:25Z
AAVSO,ALF Ori,1292308481,,2022-01-28T19:11:59Z,2022-01-28,2459608.3,0.5,,Vis.,SPAO,2026-08-25T04:01:25Z
AAVSO,alf ori,1291828299,,2022-01-28T20:28:00Z,2022-01-28,2459608.35278,0.1,,Vis.,CCEC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291909932,,2022-01-28T20:57:59Z,2022-01-28,2459608.3736,0.5,,Vis.,VFK,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291883940,,2022-01-29T03:51:00Z,2022-01-29,2459608.66042,0.6,,Vis.,CKB,2026-08-25T04:01:25Z
AAVSO,alf ori,1291833109,,2022-01-29T12:11:00Z,2022-01-29,2459609.00764,0.7,,Vis.,SANG,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1291833085,,2022-01-29T15:15:22Z,2022-01-29,2459609.13568,0.1,,Vis.,TBEC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291898547,,2022-01-29T18:28:48Z,2022-01-29,2459609.27,0.7,,Vis.,KSZ,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639628,STD,2022-01-29T18:56:09Z,2022-01-29,2459609.289,0.7,,Vis.,HUR,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294626494,STD,2022-01-29T19:30:43Z,2022-01-29,2459609.313,0.8,,Vis.,ASW,2026-08-25T04:01:25Z
AAVSO,alf Ori,1291841621,,2022-01-29T20:41:59Z,2022-01-29,2459609.3625,0.67,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291909960,,2022-01-29T21:58:01Z,2022-01-29,2459609.4153,0.5,,Vis.,VFK,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291850051,STD,2022-01-30T03:53:51Z,2022-01-30,2459609.6624,0.63,0.005,V,CTOA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1298414577,,2022-01-30T14:41:59Z,2022-01-30,2459610.1125,0.7,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1291856132,,2022-01-30T16:41:57Z,2022-01-30,2459610.1958,0.65,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1292077890,,2022-01-30T16:50:00Z,2022-01-30,2459610.20139,0.64,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,alpha ori,1291943497,,2022-01-30T17:09:01Z,2022-01-30,2459610.2146,1.0,,Vis.,DNO,2026-08-25T04:01:25Z
AAVSO,ALP ORI,1291948864,,2022-01-30T17:32:00Z,2022-01-30,2459610.23056,0.7,,Vis.,GGC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291898548,,2022-01-30T18:00:00Z,2022-01-30,2459610.25,0.6,,Vis.,KSZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296266210,,2022-01-30T18:12:57Z,2022-01-30,2459610.259,0.79,,Vis.,KUC,2026-08-25T04:01:25Z
AAVSO,alf ori,1291860427,,2022-01-30T20:19:00Z,2022-01-30,2459610.34653,0.7,,Vis.,CCEC,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639003,STD,2022-01-30T21:03:01Z,2022-01-30,2459610.3771,0.8,,Vis.,HKD,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294638970,STD,2022-01-30T23:18:23Z,2022-01-30,2459610.4711,8.2,,Vis.,HKD,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1291867619,,2022-01-30T23:30:00Z,2022-01-30,2459610.47917,0.5,,Vis.,CLQ,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1291891866,,2022-01-30T23:30:00Z,2022-01-30,2459610.47917,0.5,,Vis.,ALRB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1298414578,,2022-01-31T11:18:57Z,2022-01-31,2459610.9715,0.6,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1291878353,,2022-01-31T17:30:23Z,2022-01-31,2459611.22944,0.2,,Vis.,TBEC,2026-08-25T04:01:25Z
AAVSO,ALF Ori,1292308482,,2022-01-31T19:11:59Z,2022-01-31,2459611.3,0.5,,Vis.,SPAO,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639004,STD,2022-01-31T20:49:55Z,2022-01-31,2459611.368,0.8,,Vis.,HKD,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293032722,,2022-01-31T21:00:00Z,2022-01-31,2459611.375,0.9,,Vis.,FMC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296266211,,2022-01-31T21:41:45Z,2022-01-31,2459611.404,0.93,,Vis.,KUC,2026-08-25T04:01:25Z
AAVSO,alf Ori,1291907596,,2022-01-31T23:15:00Z,2022-01-31,2459611.46875,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,alf ori,1291895650,,2022-02-01T00:18:59Z,2022-02-01,2459611.51319,0.55,,Vis.,SSHA,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1291928581,,2022-02-01T02:15:21Z,2022-02-01,2459611.594,0.7,,Vis.,SEDB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291933226,,2022-02-01T02:24:00Z,2022-02-01,2459611.6,0.8,,Vis.,MOW,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296262347,,2022-02-01T08:54:57Z,2022-02-01,2459611.8715,0.4,,Vis.,SSU,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1291907597,,2022-02-01T16:39:59Z,2022-02-01,2459612.19444,0.4,,Vis.,YAAA,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1291918311,STD,2022-02-01T17:50:03Z,2022-02-01,2459612.2431,0.575,0.008,V,CTIA,2026-08-25T04:01:25Z
AAVSO,ALP ORI,1291948869,,2022-02-01T18:00:00Z,2022-02-01,2459612.25,0.6,,Vis.,GGC,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1292429938,,2022-02-01T19:39:56Z,2022-02-01,2459612.3194,0.7,,Vis.,LCR,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294633169,STD,2022-02-01T19:49:26Z,2022-02-01,2459612.326,1.0,,Vis.,BLQ,2026-08-25T04:01:25Z
AAVSO,ALF Ori,1292893681,,2022-02-01T21:35:59Z,2022-02-01,2459612.4,0.5,,Vis.,SPAO,2026-08-25T04:01:25Z
AAVSO,alf Ori,1291919614,,2022-02-01T22:14:59Z,2022-02-01,2459612.42708,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1297252813,,2022-02-02T11:35:31Z,2022-02-02,2459612.983,0.6,,Vis.,ONOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1298567031,,2022-02-02T13:05:57Z,2022-02-02,2459613.0458,0.6,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293213290,,2022-02-02T17:02:23Z,2022-02-02,2459613.21,0.98,,Vis.,BNW,2026-08-25T04:01:25Z
AAVSO,alpha ori,1291943562,,2022-02-02T18:21:01Z,2022-02-02,2459613.2646,1.0,,Vis.,DNO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291928926,,2022-02-02T18:58:59Z,2022-02-02,2459613.29097,0.7,,Vis.,CMAE,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293786968,,2022-02-02T19:11:59Z,2022-02-02,2459613.3,0.75,,Vis.,SYU,2026-08-25T04:01:25Z
AAVSO,ALP ORI,1291948880,,2022-02-02T19:39:59Z,2022-02-02,2459613.31944,0.8,,Vis.,GGC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293093676,,2022-02-02T20:10:59Z,2022-02-02,2459613.34097,0.7,,Vis.,ATOB,2026-08-25T04:01:25Z
AAVSO,alf Ori,1291925161,,2022-02-02T21:15:00Z,2022-02-02,2459613.38542,0.67,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,alp Ori,1292879922,,2022-02-03T04:39:59Z,2022-02-03,2459613.69444,0.6,,Vis.,HUZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1298567032,,2022-02-03T11:46:01Z,2022-02-03,2459613.9903,0.6,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291935483,,2022-02-03T17:03:59Z,2022-02-03,2459614.21111,0.7,,Vis.,EBAA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291933845,,2022-02-04T00:22:01Z,2022-02-04,2459614.5153,0.6,,Vis.,CFL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291993729,,2022-02-04T01:25:00Z,2022-02-04,2459614.55903,0.6,,Vis.,BBA,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1291937129,,2022-02-04T02:06:59Z,2022-02-04,2459614.58819,0.1,,Vis.,TPJB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291935209,STD,2022-02-04T03:24:28Z,2022-02-04,2459614.642,0.605,0.003,V,CTOA,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294633170,STD,2022-02-04T18:31:40Z,2022-02-04,2459615.272,0.9,,Vis.,BLQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571857,STD,2022-02-04T18:37:35Z,2022-02-04,2459615.2761,0.6,0.016,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293071831,STD,2022-02-04T18:37:35Z,2022-02-04,2459615.2761,0.595,0.008,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571858,STD,2022-02-04T18:40:36Z,2022-02-04,2459615.2782,0.644,0.017,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293071832,STD,2022-02-04T18:40:36Z,2022-02-04,2459615.2782,0.597,0.007,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639691,STD,2022-02-04T18:57:36Z,2022-02-04,2459615.29,0.7,,Vis.,HUR,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293196632,,2022-02-04T19:11:59Z,2022-02-04,2459615.3,0.7,,Vis.,JLZ,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639036,STD,2022-02-04T19:49:52Z,2022-02-04,2459615.3263,0.8,,Vis.,HKD,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1291942533,,2022-02-04T20:03:59Z,2022-02-04,2459615.33611,0.6,,Vis.,CSZ,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294626563,STD,2022-02-04T20:25:26Z,2022-02-04,2459615.351,0.8,,Vis.,ASW,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292635387,,2022-02-04T20:40:59Z,2022-02-04,2459615.3618,0.5,,Vis.,VFK,2026-08-25T04:01:25Z
AAVSO,alf Ori,1291942091,,2022-02-04T21:15:00Z,2022-02-04,2459615.38542,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296266212,,2022-02-04T22:09:07Z,2022-02-04,2459615.423,0.72,,Vis.,KUC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1298567033,,2022-02-05T12:23:02Z,2022-02-05,2459616.016,0.6,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292311742,,2022-02-05T15:59:02Z,2022-02-05,2459616.166,0.6,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571859,STD,2022-02-05T18:04:53Z,2022-02-05,2459616.2534,0.656,0.01,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293071833,STD,2022-02-05T18:04:53Z,2022-02-05,2459616.2534,0.596,0.006,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571860,STD,2022-02-05T18:07:29Z,2022-02-05,2459616.2552,0.637,0.013,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293071834,STD,2022-02-05T18:07:29Z,2022-02-05,2459616.2552,0.601,0.007,V,VOL,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1291942537,,2022-02-05T18:18:00Z,2022-02-05,2459616.2625,0.7,,Vis.,CSZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292951199,,2022-02-05T19:11:59Z,2022-02-05,2459616.3,0.6,,Vis.,PIJ,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1292037967,STD,2022-02-05T19:43:58Z,2022-02-05,2459616.3222,0.48,0.02,V,CTIA,2026-08-25T04:01:25Z
AAVSO,alf Ori,1291942092,,2022-02-05T21:15:00Z,2022-02-05,2459616.38542,0.67,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292115634,,2022-02-05T23:13:55Z,2022-02-05,2459616.468,0.5,,Vis.,PPL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291945911,,2022-02-06T01:45:59Z,2022-02-06,2459616.57361,0.65,,Vis.,SSHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292080816,,2022-02-06T01:50:59Z,2022-02-06,2459616.57708,0.5,,Vis.,CKB,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1292080878,,2022-02-06T02:02:23Z,2022-02-06,2459616.585,0.6,,Vis.,SEDB,2026-08-25T04:01:25Z
AAVSO,alf ori,1292037974,,2022-02-06T05:12:00Z,2022-02-06,2459616.71667,0.7,,Vis.,ARJA,2026-08-25T04:01:25Z
AAVSO,alpha Ori,1292605230,,2022-02-06T10:04:47Z,2022-02-06,2459616.92,0.38,,Vis.,ERW,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292311751,,2022-02-06T16:39:21Z,2022-02-06,2459617.194,0.6,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,alf Ori,1291994574,,2022-02-06T18:15:00Z,2022-02-06,2459617.26042,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639692,STD,2022-02-06T18:57:36Z,2022-02-06,2459617.29,0.7,,Vis.,HUR,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639076,STD,2022-02-06T19:17:54Z,2022-02-06,2459617.3041,0.8,,Vis.,HKD,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294643647,STD,2022-02-06T21:00:00Z,2022-02-06,2459617.375,0.6,,Vis.,LLY,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1291993716,,2022-02-07T00:45:00Z,2022-02-07,2459617.53125,0.55,,Vis.,SSHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292037930,STD,2022-02-07T03:46:48Z,2022-02-07,2459617.6575,0.58,0.003,V,CTOA,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1292569735,,2022-02-07T06:35:00Z,2022-02-07,2459617.77431,0.9,,Vis.,PJI,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1298567034,,2022-02-07T13:08:58Z,2022-02-07,2459618.0479,0.6,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,ALP ORI,1292077893,,2022-02-07T18:02:59Z,2022-02-07,2459618.25208,0.8,,Vis.,GGC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296266213,,2022-02-07T18:14:23Z,2022-02-07,2459618.26,0.82,,Vis.,KUC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292635454,,2022-02-07T18:44:03Z,2022-02-07,2459618.2806,0.5,,Vis.,VFK,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1292570974,,2022-02-07T19:21:56Z,2022-02-07,2459618.3069,0.7,,Vis.,LCR,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1292077892,,2022-02-07T19:39:59Z,2022-02-07,2459618.31944,0.62,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,alf Ori,1292077905,,2022-02-07T21:18:57Z,2022-02-07,2459618.38817,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF Ori,1292893682,,2022-02-07T21:35:59Z,2022-02-07,2459618.4,0.5,,Vis.,SPAO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292908674,,2022-02-07T21:50:24Z,2022-02-07,2459618.41,0.6,,Vis.,SBEA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296266214,,2022-02-07T22:03:21Z,2022-02-07,2459618.419,0.74,,Vis.,KUC,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639126,STD,2022-02-07T22:44:23Z,2022-02-07,2459618.4475,0.8,,Vis.,HKD,2026-08-25T04:01:25Z
AAVSO,alp Ori,1292879925,,2022-02-08T02:48:59Z,2022-02-08,2459618.61736,0.6,,Vis.,HUZ,2026-08-25T04:01:25Z
AAVSO,alf ori,1292110575,,2022-02-08T12:31:00Z,2022-02-08,2459619.02153,0.7,,Vis.,SANG,2026-08-25T04:01:25Z
AAVSO,ALP ORI,1292555883,,2022-02-08T18:45:00Z,2022-02-08,2459619.28125,0.8,,Vis.,GGC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293093657,,2022-02-08T20:44:59Z,2022-02-08,2459619.36458,0.6,,Vis.,ATOB,2026-08-25T04:01:25Z
AAVSO,alf Ori,1292112785,,2022-02-08T21:38:00Z,2022-02-08,2459619.40139,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296266222,,2022-02-08T21:47:31Z,2022-02-08,2459619.408,0.85,,Vis.,KUC,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1292134069,,2022-02-08T23:55:00Z,2022-02-08,2459619.49653,0.6,,Vis.,ALRB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292117232,,2022-02-09T00:02:00Z,2022-02-09,2459619.50139,0.65,,Vis.,SSHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571840,STD,2022-02-09T11:35:57Z,2022-02-09,2459619.9833,0.5,0.04,V,DSI,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293530928,,2022-02-09T15:55:00Z,2022-02-09,2459620.1632,0.1,,Vis.,SSAB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293677441,,2022-02-09T15:56:00Z,2022-02-09,2459620.1639,0.1,,Vis.,SSAB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292311760,,2022-02-09T18:00:00Z,2022-02-09,2459620.25,0.5,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1292124003,,2022-02-09T18:15:00Z,2022-02-09,2459620.26042,0.5,,Vis.,HDAE,2026-08-25T04:01:25Z
AAVSO,alf Ori,1292241208,,2022-02-09T19:14:59Z,2022-02-09,2459620.30208,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571861,STD,2022-02-09T19:25:23Z,2022-02-09,2459620.3093,0.636,0.005,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293071835,STD,2022-02-09T19:25:23Z,2022-02-09,2459620.3093,0.571,0.002,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571862,STD,2022-02-09T19:28:07Z,2022-02-09,2459620.3112,0.627,0.008,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293071836,STD,2022-02-09T19:28:07Z,2022-02-09,2459620.3112,0.575,0.003,V,VOL,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1292277408,,2022-02-09T19:59:59Z,2022-02-09,2459620.33333,0.56,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,alf ori,1292239886,,2022-02-09T20:41:59Z,2022-02-09,2459620.3625,0.5,,Vis.,CCEC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292126382,STD,2022-02-10T05:35:48Z,2022-02-10,2459620.7332,0.561,0.005,V,CTOA,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1292157815,,2022-02-10T17:05:00Z,2022-02-10,2459621.21181,0.6,,Vis.,CSZ,2026-08-25T04:01:25Z
AAVSO,alf Ori,1292241209,,2022-02-10T18:15:00Z,2022-02-10,2459621.26042,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292240229,,2022-02-10T18:29:00Z,2022-02-10,2459621.27014,0.6,,Vis.,EBAA,2026-08-25T04:01:25Z
AAVSO,alf ori,1292522285,,2022-02-10T18:54:00Z,2022-02-10,2459621.2875,0.2,,Vis.,MVO,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1294639693,STD,2022-02-10T19:36:28Z,2022-02-10,2459621.317,0.2,,Vis.,HUR,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1292157812,,2022-02-10T20:39:00Z,2022-02-10,2459621.36042,0.5,,Vis.,SALL,2026-08-25T04:01:25Z
AAVSO,0549+07,1292617639,,2022-02-10T21:35:59Z,2022-02-10,2459621.4,0.7,,Vis.,SHS,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292238296,,2022-02-10T22:52:01Z,2022-02-10,2459621.4528,0.7,,Vis.,HGUA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296262107,,2022-02-11T01:01:03Z,2022-02-11,2459621.5424,0.9,,Vis.,KGT,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292239892,,2022-02-11T03:04:59Z,2022-02-11,2459621.62847,0.65,,Vis.,SSHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296262348,,2022-02-11T08:54:57Z,2022-02-11,2459621.8715,0.6,,Vis.,SSU,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1297252814,,2022-02-11T09:34:33Z,2022-02-11,2459621.899,0.4,,Vis.,ONOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293213291,,2022-02-11T17:02:23Z,2022-02-11,2459622.21,0.9,,Vis.,BNW,2026-08-25T04:01:25Z
AAVSO,alf Ori,1292241253,,2022-02-11T18:29:59Z,2022-02-11,2459622.27083,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,alpha ORI,1292522948,,2022-02-11T18:42:02Z,2022-02-11,2459622.2792,0.9,,Vis.,DNO,2026-08-25T04:01:25Z
AAVSO,ALF Ori,1292893683,,2022-02-11T19:11:59Z,2022-02-11,2459622.3,0.6,,Vis.,SPAO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293786969,,2022-02-11T19:11:59Z,2022-02-11,2459622.3,0.7,,Vis.,SYU,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1292277409,,2022-02-11T19:50:00Z,2022-02-11,2459622.32639,0.5,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1292278089,,2022-02-11T20:10:00Z,2022-02-11,2459622.34028,0.65,,Vis.,NAO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292396615,,2022-02-12T02:10:59Z,2022-02-12,2459622.59097,0.4,,Vis.,CKB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1298567035,,2022-02-12T13:36:02Z,2022-02-12,2459623.0667,0.6,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293213292,,2022-02-12T17:31:11Z,2022-02-12,2459623.23,0.75,,Vis.,BNW,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571863,STD,2022-02-12T17:54:40Z,2022-02-12,2459623.2463,0.564,0.011,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293071837,STD,2022-02-12T17:54:40Z,2022-02-12,2459623.2463,0.551,0.006,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292571864,STD,2022-02-12T17:57:24Z,2022-02-12,2459623.2482,0.577,0.017,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293071838,STD,2022-02-12T17:57:24Z,2022-02-12,2459623.2482,0.542,0.006,V,VOL,2026-08-25T04:01:25Z
AAVSO,alf Ori,1292277064,,2022-02-12T18:20:00Z,2022-02-12,2459623.26389,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1292522810,,2022-02-12T18:22:00Z,2022-02-12,2459623.26528,0.6,,Vis.,CSZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293289228,,2022-02-12T19:55:12Z,2022-02-12,2459623.33,0.5,,Vis.,KTZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293196633,,2022-02-12T20:09:35Z,2022-02-12,2459623.34,0.7,,Vis.,JLZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292908675,,2022-02-12T20:52:48Z,2022-02-12,2459623.37,0.7,,Vis.,SBEA,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1292380423,,2022-02-12T21:14:58Z,2022-02-12,2459623.3854,0.5,,Vis.,SKOA,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1292277410,,2022-02-12T21:29:59Z,2022-02-12,2459623.39583,0.5,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292908676,,2022-02-12T21:50:24Z,2022-02-12,2459623.41,0.7,,Vis.,SBEA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1296266231,,2022-02-12T21:57:36Z,2022-02-12,2459623.415,0.67,,Vis.,KUC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292310338,STD,2022-02-13T02:46:01Z,2022-02-13,2459623.6153,0.545,0.009,V,CTOA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292784347,,2022-02-13T17:36:57Z,2022-02-13,2459624.234,0.2,,Vis.,BHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292311893,,2022-02-13T17:49:55Z,2022-02-13,2459624.243,0.6,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292635639,,2022-02-13T18:28:56Z,2022-02-13,2459624.2701,0.6,,Vis.,VFK,2026-08-25T04:01:25Z
AAVSO,alpha ORI,1292522953,,2022-02-13T19:32:00Z,2022-02-13,2459624.3139,1.0,,Vis.,DNO,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1292522813,,2022-02-13T19:34:59Z,2022-02-13,2459624.31597,0.6,,Vis.,CSZ,2026-08-25T04:01:25Z
AAVSO,Betelgeuse,1292616890,,2022-02-13T20:15:00Z,2022-02-13,2459624.34375,0.52,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,alf Ori,1292340495,,2022-02-13T20:19:59Z,2022-02-13,2459624.34722,0.65,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,Alf Ori,1292632605,,2022-02-13T21:40:01Z,2022-02-13,2459624.4028,0.7,,Vis.,LCR,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292340205,,2022-02-14T00:18:00Z,2022-02-14,2459624.5125,0.6,,Vis.,CFL,2026-08-25T04:01:25Z
AAVSO,Alpha Ori,1292397136,,2022-02-14T01:24:57Z,2022-02-14,2459624.559,0.6,,Vis.,SEDB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1297252815,,2022-02-14T11:52:48Z,2022-02-14,2459624.995,0.6,,Vis.,ONOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293289223,,2022-02-14T17:16:48Z,2022-02-14,2459625.22,0.5,,Vis.,KTZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292457840,,2022-02-14T17:19:40Z,2022-02-14,2459625.222,0.6,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1292428855,,2022-02-14T17:54:57Z,2022-02-14,2459625.2465,0.6,,Vis.,JDAA,2026-08-25T04:01:25Z
